"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
17,"1","ok_bottle","2025-10-27T11:07:05.049936Z",38,"/data/upload/1/0a455a9b-frame_0037.jpg",15.658000000000001,"2025-10-27T11:15:32.057574Z"
18,"1","ok_bottle","2025-10-27T11:07:14.476562Z",41,"/data/upload/1/ffaf196b-frame_0040.jpg",17.977,"2025-10-27T11:07:14.476562Z"
19,"1","ok_bottle","2025-10-27T11:07:24.922947Z",42,"/data/upload/1/64c6a456-frame_0041.jpg",14.693999999999999,"2025-10-27T11:07:24.922947Z"
21,"1","ok_bottle","2025-10-27T11:16:00.140628Z",46,"/data/upload/1/2bbe8c3e-frame_0045.jpg",60.584,"2025-10-27T11:16:00.140628Z"
22,"1","ok_bottle","2025-10-27T11:16:08.669215Z",47,"/data/upload/1/c4638d85-frame_0046.jpg",8.035,"2025-10-27T11:16:08.669215Z"
23,"1","ok_bottle","2025-10-27T11:16:18.769845Z",51,"/data/upload/1/6212c2c7-frame_0050.jpg",12.648,"2025-10-27T11:16:18.769845Z"
24,"1","ok_bottle","2025-10-27T11:16:25.481676Z",52,"/data/upload/1/a5aa6676-frame_0051.jpg",9.754999999999999,"2025-10-27T11:16:25.481676Z"
25,"1","ok_bottle","2025-10-27T11:16:30.865812Z",55,"/data/upload/1/57d3f20b-frame_0054.jpg",5.944,"2025-10-27T11:16:30.865812Z"
3,"1","ok_bottle","2025-10-27T11:01:01.046576Z",56,"/data/upload/1/441ba322-frame_0055.jpg",28.112,"2025-10-27T11:01:01.046576Z"
26,"1","ok_bottle","2025-10-27T11:35:52.431974Z",59,"/data/upload/1/5c499594-frame_0058.jpg",5.248,"2025-10-27T11:35:52.431974Z"
27,"1","ok_bottle","2025-10-27T11:35:58.737684Z",60,"/data/upload/1/b20a8a77-frame_0059.jpg",4.664,"2025-10-27T11:35:58.737684Z"
28,"1","oldmark_bottle","2025-10-27T11:36:16.131965Z",64,"/data/upload/1/1dd2fb8a-frame_0063.jpg",8.419,"2025-10-27T12:19:46.139830Z"
29,"1","oldmark_bottle","2025-10-27T11:36:30.638363Z",65,"/data/upload/1/b384028f-frame_0064.jpg",15.774000000000001,"2025-10-27T12:19:40.728239Z"
30,"1","oldmark_bottle","2025-10-27T11:36:52.652230Z",69,"/data/upload/1/3d0810ab-frame_0068.jpg",11.679,"2025-10-27T12:19:30.552056Z"
31,"1","oldmark_bottle","2025-10-27T11:36:59.179353Z",70,"/data/upload/1/7f2438e5-frame_0069.jpg",8.269,"2025-10-27T12:19:25.406357Z"
32,"1","ok_bottle","2025-10-27T11:37:08.928635Z",73,"/data/upload/1/293190be-frame_0072.jpg",3.999,"2025-10-27T11:37:08.928635Z"
33,"1","ok_bottle","2025-10-27T11:37:15.511423Z",74,"/data/upload/1/e00a3adb-frame_0073.jpg",3.213,"2025-10-27T11:37:15.511423Z"
34,"1","oldmark_bottle","2025-10-27T11:37:28.693280Z",78,"/data/upload/1/0d8b0399-frame_0077.jpg",8.789,"2025-10-27T12:19:17.893328Z"
35,"1","oldmark_bottle","2025-10-27T11:37:36.533727Z",79,"/data/upload/1/fb645053-frame_0078.jpg",10.961,"2025-10-27T12:19:12.185600Z"
36,"1","oldmark_bottle","2025-10-27T11:38:22.402675Z",83,"/data/upload/1/3a885e5f-frame_0082.jpg",43.423,"2025-10-27T12:18:59.125483Z"
37,"1","oldmark_bottle","2025-10-27T11:38:31.850335Z",84,"/data/upload/1/ea66a3f5-frame_0083.jpg",9.158,"2025-10-27T12:18:52.677143Z"
38,"1","ok_bottle","2025-10-27T11:38:47.362831Z",88,"/data/upload/1/033bf2e3-frame_0087.jpg",5.543,"2025-10-27T11:38:47.362831Z"
39,"1","ok_bottle","2025-10-27T11:38:58.052066Z",92,"/data/upload/1/6f059c67-frame_0091.jpg",5.352,"2025-10-27T11:38:58.052066Z"
40,"1","ok_bottle","2025-10-27T11:39:03.532996Z",93,"/data/upload/1/1dc1fff8-frame_0092.jpg",2.843,"2025-10-27T11:39:03.532996Z"
41,"1","ok_bottle","2025-10-27T11:39:10.899223Z",94,"/data/upload/1/009c650e-frame_0093.jpg",4.962,"2025-10-27T11:39:10.899223Z"
42,"1","ok_bottle","2025-10-27T11:39:24.552208Z",98,"/data/upload/1/bb24f215-frame_0097.jpg",6.089,"2025-10-27T11:39:24.552208Z"
43,"1","ok_bottle","2025-10-27T11:39:33.022025Z",99,"/data/upload/1/53f0e77c-frame_0098.jpg",5.291,"2025-10-27T11:39:33.022025Z"
44,"1","ok_bottle","2025-10-27T11:39:59.623878Z",102,"/data/upload/1/2a3f9e19-frame_0101.jpg",4.507,"2025-10-27T11:39:59.623878Z"
45,"1","ok_bottle","2025-10-27T11:40:04.659264Z",103,"/data/upload/1/1cf24692-frame_0102.jpg",3.225,"2025-10-27T11:40:04.659264Z"
46,"1","ok_bottle","2025-10-27T11:40:12.710271Z",104,"/data/upload/1/29eae37c-frame_0103.jpg",5.555,"2025-10-27T11:40:12.710271Z"
47,"1","ok_bottle","2025-10-27T11:40:49.830412Z",107,"/data/upload/1/5f3e731e-frame_0106.jpg",9.73,"2025-10-27T11:40:49.830412Z"
48,"1","ok_bottle","2025-10-27T11:40:54.560404Z",108,"/data/upload/1/39322762-frame_0107.jpg",3.042,"2025-10-27T11:40:54.561405Z"
49,"1","ok_bottle","2025-10-27T11:42:41.279873Z",110,"/data/upload/1/ed270302-frame_0109.jpg",6.929,"2025-10-27T11:42:41.279873Z"
50,"1","ok_bottle","2025-10-27T11:42:47.384331Z",111,"/data/upload/1/807a8292-frame_0110.jpg",4.418,"2025-10-27T11:42:47.384331Z"
51,"1","ok_bottle","2025-10-27T11:42:56.532385Z",113,"/data/upload/1/5cb81340-frame_0112.jpg",6.381,"2025-10-27T11:42:56.532385Z"
52,"1","ok_bottle","2025-10-27T11:43:04.690395Z",114,"/data/upload/1/76efe118-frame_0113.jpg",5.181,"2025-10-27T11:43:04.690395Z"
53,"1","ok_bottle","2025-10-27T11:43:14.070479Z",116,"/data/upload/1/f1c92ac3-frame_0115.jpg",5.027,"2025-10-27T11:43:14.070479Z"
54,"1","ok_bottle","2025-10-27T11:43:21.099478Z",117,"/data/upload/1/92714537-frame_0116.jpg",3.96,"2025-10-27T11:43:21.099478Z"
55,"1","ok_bottle","2025-10-27T11:43:28.238627Z",119,"/data/upload/1/a78d098a-frame_0118.jpg",4.66,"2025-10-27T11:43:28.238627Z"
56,"1","ok_bottle","2025-10-27T11:43:35.984747Z",120,"/data/upload/1/2ada73ee-frame_0119.jpg",5.379,"2025-10-27T11:43:35.984747Z"
57,"1","ok_bottle","2025-10-27T11:43:45.833710Z",122,"/data/upload/1/ddece24e-frame_0121.jpg",5.489,"2025-10-27T11:43:45.834710Z"
58,"1","ok_bottle","2025-10-27T11:43:52.178076Z",123,"/data/upload/1/1a70cde6-frame_0122.jpg",3.414,"2025-10-27T11:43:52.178076Z"
59,"1","ok_bottle","2025-10-27T11:44:01.064865Z",125,"/data/upload/1/99023a5e-frame_0124.jpg",5.668,"2025-10-27T11:44:01.064865Z"
60,"1","ok_bottle","2025-10-27T11:44:10.682112Z",126,"/data/upload/1/ea6b0258-frame_0125.jpg",6.568,"2025-10-27T11:44:10.682112Z"
61,"1","ok_bottle","2025-10-27T11:44:19.322768Z",128,"/data/upload/1/48c0fe06-frame_0127.jpg",4.594,"2025-10-27T11:44:19.322768Z"
62,"1","ok_bottle","2025-10-27T11:44:26.730508Z",129,"/data/upload/1/1aa9d91b-frame_0128.jpg",4.336,"2025-10-27T11:44:26.730508Z"
63,"1","damaged_bottle","2025-10-27T11:44:43.613252Z",131,"/data/upload/1/bbde8902-frame_0130.jpg",12.937999999999999,"2025-10-27T11:45:04.498362Z"
64,"1","damaged_bottle","2025-10-27T11:45:09.424082Z",132,"/data/upload/1/56181441-frame_0131.jpg",13.072,"2025-10-27T11:45:09.424082Z"
65,"1","ok_bottle","2025-10-27T11:45:17.810077Z",134,"/data/upload/1/4c65ce5a-frame_0133.jpg",5.367,"2025-10-27T11:45:17.810077Z"
66,"1","ok_bottle","2025-10-27T11:46:14.945691Z",135,"/data/upload/1/6d8b45c2-frame_0134.jpg",4.238,"2025-10-27T11:46:14.945691Z"
67,"1","dirty_bottle","2025-10-27T11:49:33.506508Z",137,"/data/upload/1/84d07644-frame_0136.jpg",4.056,"2025-10-27T11:49:33.506508Z"
68,"1","dirty_bottle","2025-10-27T11:54:19.799465Z",138,"/data/upload/1/f995bec2-frame_0137.jpg",3.06,"2025-10-27T11:54:19.799465Z"
69,"1","ok_bottle","2025-10-27T11:54:28.298580Z",140,"/data/upload/1/33b4df94-frame_0139.jpg",4.011,"2025-10-27T11:54:28.298580Z"
70,"1","ok_bottle","2025-10-27T11:54:34.036435Z",141,"/data/upload/1/79558a01-frame_0140.jpg",3.167,"2025-10-27T11:54:34.036435Z"
71,"1","damaged_bottle","2025-10-27T11:54:41.840580Z",143,"/data/upload/1/723d4629-frame_0142.jpg",4.899,"2025-10-27T11:54:41.840580Z"
72,"1","damaged_bottle","2025-10-27T11:54:47.378698Z",144,"/data/upload/1/7c0b1abc-frame_0143.jpg",3.894,"2025-10-27T11:54:47.378698Z"
73,"1","ok_bottle","2025-10-27T11:55:02.391102Z",148,"/data/upload/1/809e4a57-frame_0147.jpg",3.397,"2025-10-27T11:55:02.391102Z"
74,"1","ok_bottle","2025-10-27T12:01:49.095719Z",149,"/data/upload/1/b1043cf0-frame_0148.jpg",3.427,"2025-10-27T12:01:49.095719Z"
75,"1","oldmark_bottle","2025-10-27T12:02:25.373723Z",153,"/data/upload/1/ebc0f3b8-frame_0152.jpg",33.321,"2025-10-27T12:18:16.832242Z"
76,"1","oldmark_bottle","2025-10-27T12:02:31.712644Z",154,"/data/upload/1/ecad199a-frame_0153.jpg",9.376,"2025-10-27T12:18:24.221856Z"
77,"1","dirty_bottle","2025-10-27T12:02:48.534817Z",158,"/data/upload/1/34f2dcdd-frame_0157.jpg",227.141,"2025-10-27T12:06:28.637389Z"
78,"1","ok_bottle","2025-10-27T12:06:39.081989Z",160,"/data/upload/1/1a3df295-frame_0159.jpg",4.483,"2025-10-27T12:06:39.081989Z"
79,"1","ok_bottle","2025-10-27T12:06:43.950984Z",161,"/data/upload/1/0a680c85-frame_0160.jpg",3.227,"2025-10-27T12:06:43.950984Z"
80,"1","ok_bottle","2025-10-27T12:06:55.036722Z",164,"/data/upload/1/9db92929-frame_0163.jpg",4.547,"2025-10-27T12:06:55.036722Z"
81,"1","ok_bottle","2025-10-27T12:07:22.265389Z",165,"/data/upload/1/819540fd-frame_0164.jpg",4.994,"2025-10-27T12:07:22.265389Z"
82,"1","ok_bottle","2025-10-27T12:07:39.768945Z",173,"/data/upload/1/dd52d7e4-frame_0172.jpg",3.707,"2025-10-27T12:07:39.768945Z"
83,"1","ok_bottle","2025-10-27T12:07:46.148731Z",174,"/data/upload/1/aaabf19b-frame_0173.jpg",3.486,"2025-10-27T12:07:46.148731Z"
84,"1","ok_bottle","2025-10-27T12:07:55.412362Z",177,"/data/upload/1/c9519d04-frame_0176.jpg",3.883,"2025-10-27T12:07:55.412362Z"
85,"1","ok_bottle","2025-10-27T12:08:02.349087Z",178,"/data/upload/1/046a881a-frame_0177.jpg",3.926,"2025-10-27T12:08:02.349087Z"
86,"1","ok_bottle","2025-10-27T12:08:10.332179Z",180,"/data/upload/1/faa2397e-frame_0179.jpg",4.276,"2025-10-27T12:08:10.332179Z"
87,"1","ok_bottle","2025-10-27T12:08:16.858320Z",181,"/data/upload/1/bcf16c02-frame_0180.jpg",3.466,"2025-10-27T12:08:16.858320Z"
88,"1","ok_bottle","2025-10-27T12:08:26.667408Z",184,"/data/upload/1/e07d78c4-frame_0183.jpg",3.832,"2025-10-27T12:08:26.667408Z"
89,"1","ok_bottle","2025-10-27T12:08:36.238884Z",185,"/data/upload/1/b150a11a-frame_0184.jpg",7.765,"2025-10-27T12:08:36.238884Z"
90,"1","ok_bottle","2025-10-27T12:08:47.261360Z",187,"/data/upload/1/8dd5ef2a-frame_0186.jpg",3.88,"2025-10-27T12:08:47.261360Z"
91,"1","ok_bottle","2025-10-27T12:08:52.759419Z",188,"/data/upload/1/673a9293-frame_0187.jpg",2.931,"2025-10-27T12:08:52.759419Z"
92,"1","ok_bottle","2025-10-27T12:09:04.315373Z",190,"/data/upload/1/47dc41d9-frame_0189.jpg",5.392,"2025-10-27T12:09:04.315373Z"
93,"1","ok_bottle","2025-10-27T12:09:09.897871Z",191,"/data/upload/1/59e89961-frame_0190.jpg",3.74,"2025-10-27T12:09:09.897871Z"
94,"1","ok_bottle","2025-10-27T12:09:27.009886Z",194,"/data/upload/1/c4c7cdec-frame_0193.jpg",10.104,"2025-10-27T12:09:27.009886Z"
95,"1","ok_bottle","2025-10-27T12:09:35.278501Z",195,"/data/upload/1/b7fbe886-frame_0194.jpg",4.054,"2025-10-27T12:09:35.278501Z"
96,"1","ok_bottle","2025-10-27T12:09:45.214617Z",197,"/data/upload/1/fb699fb2-frame_0196.jpg",5.703,"2025-10-27T12:09:45.214617Z"
97,"1","ok_bottle","2025-10-27T12:09:50.342847Z",198,"/data/upload/1/2264bc28-frame_0197.jpg",3.234,"2025-10-27T12:09:50.342847Z"
98,"1","ok_bottle","2025-10-27T12:10:03.477548Z",201,"/data/upload/1/063ef7f4-frame_0200.jpg",5.036,"2025-10-27T12:10:03.477548Z"
99,"1","ok_bottle","2025-10-27T12:10:13.440843Z",202,"/data/upload/1/f242e09b-frame_0201.jpg",7.515,"2025-10-27T12:10:13.440843Z"
100,"1","ok_bottle","2025-10-27T12:10:20.736387Z",203,"/data/upload/1/8063a7b9-frame_0202.jpg",5.606,"2025-10-27T12:10:20.736387Z"
101,"1","oldmark_bottle","2025-10-27T12:10:29.962499Z",205,"/data/upload/1/12c24485-frame_0204.jpg",8.058,"2025-10-27T12:11:19.239382Z"
102,"1","oldmark_bottle","2025-10-27T12:10:39.588716Z",206,"/data/upload/1/6f493780-frame_0205.jpg",10.171,"2025-10-27T12:11:24.519733Z"
103,"1","oldmark_bottle","2025-10-27T12:11:29.569052Z",207,"/data/upload/1/ff5a3ff6-frame_0206.jpg",3.37,"2025-10-27T12:11:29.569052Z"
104,"1","oldmark_bottle","2025-10-27T12:13:31.065273Z",210,"/data/upload/1/4db11852-frame_0209.jpg",14.126999999999999,"2025-10-27T12:13:31.065273Z"
105,"1","oldmark_bottle","2025-10-27T12:13:37.115695Z",211,"/data/upload/1/38138c1a-frame_0210.jpg",3.567,"2025-10-27T12:13:37.115695Z"
106,"1","oldmark_bottle","2025-10-27T12:13:42.359513Z",212,"/data/upload/1/42459733-frame_0211.jpg",3.535,"2025-10-27T12:13:42.359513Z"
107,"1","ok_bottle","2025-10-27T12:13:52.211980Z",215,"/data/upload/1/37984bf4-frame_0214.jpg",5.534,"2025-10-27T12:13:52.211980Z"
108,"1","ok_bottle","2025-10-27T12:13:57.007209Z",216,"/data/upload/1/9b1419d5-frame_0215.jpg",2.933,"2025-10-27T12:13:57.007209Z"
109,"1","dirty_bottle","2025-10-27T12:14:16.219966Z",219,"/data/upload/1/035493e5-frame_0218.jpg",13.465,"2025-10-27T12:14:16.219966Z"
110,"1","dirty_bottle","2025-10-27T12:14:22.962245Z",220,"/data/upload/1/89c57da6-frame_0219.jpg",4.262,"2025-10-27T12:14:22.962245Z"
111,"1","dirty_bottle","2025-10-27T12:14:43.174261Z",223,"/data/upload/1/bbd56076-frame_0222.jpg",10.245,"2025-10-27T12:14:43.174261Z"
112,"1","dirty_bottle","2025-10-27T12:14:49.481534Z",224,"/data/upload/1/ecb96cc7-frame_0223.jpg",3.755,"2025-10-27T12:14:49.481534Z"
113,"1","ok_bottle","2025-10-27T12:15:05.933513Z",228,"/data/upload/1/f6180706-frame_0227.jpg",4.711,"2025-10-27T12:15:05.933513Z"
114,"1","ok_bottle","2025-10-27T12:15:11.578027Z",229,"/data/upload/1/4c70525f-frame_0228.jpg",3.701,"2025-10-27T12:15:11.578027Z"
115,"1","dirty_bottle","2025-10-27T12:15:29.883106Z",231,"/data/upload/1/fee88706-frame_0230.jpg",7.068,"2025-10-27T12:15:29.883106Z"
116,"1","dirty_bottle","2025-10-27T12:15:35.384542Z",232,"/data/upload/1/a06486c9-frame_0231.jpg",3.15,"2025-10-27T12:15:35.384542Z"
117,"1","dirty_bottle","2025-10-27T12:15:41.226365Z",233,"/data/upload/1/36918ec4-frame_0232.jpg",3.988,"2025-10-27T12:15:41.226365Z"
118,"1","ok_bottle","2025-10-27T12:15:57.431825Z",236,"/data/upload/1/fb8aff54-frame_0235.jpg",5.089,"2025-10-27T12:15:57.431825Z"
119,"1","ok_bottle","2025-10-27T12:16:05.045674Z",237,"/data/upload/1/408299f4-frame_0236.jpg",5.692,"2025-10-27T12:16:05.045674Z"
120,"1","damaged_bottle","2025-10-27T12:16:13.200781Z",240,"/data/upload/1/0eae2451-frame_0239.jpg",5.093,"2025-10-27T12:16:13.200781Z"
121,"1","damaged_bottle","2025-10-27T12:16:18.292244Z",241,"/data/upload/1/b8d3e70c-frame_0240.jpg",2.906,"2025-10-27T12:16:18.292244Z"
122,"1","ok_bottle","2025-10-27T12:16:27.220387Z",244,"/data/upload/1/0600df80-frame_0243.jpg",3.074,"2025-10-27T12:16:27.220387Z"
123,"1","ok_bottle","2025-10-27T12:16:34.312193Z",245,"/data/upload/1/58f1d9c2-frame_0244.jpg",4.321,"2025-10-27T12:16:34.312193Z"
124,"1","ok_bottle","2025-10-27T12:17:47.889351Z",247,"/data/upload/1/5668c87c-frame_0246.jpg",4.656,"2025-10-27T12:17:47.889351Z"
125,"1","ok_bottle","2025-10-27T12:17:55.006909Z",248,"/data/upload/1/ad001943-frame_0247.jpg",3.078,"2025-10-27T12:17:55.006909Z"
126,"1","ok_bottle","2025-10-27T12:21:10.730199Z",251,"/data/upload/1/53c9a7ba-frame_0250.jpg",23.756,"2025-10-27T12:21:58.566772Z"
127,"1","ok_bottle","2025-10-27T12:22:03.508399Z",252,"/data/upload/1/4048208c-frame_0251.jpg",3.199,"2025-10-27T12:22:03.508399Z"
128,"1","dirty_bottle","2025-10-27T12:22:39.618474Z",254,"/data/upload/1/1e449b3a-frame_0253.jpg",26.944,"2025-10-27T12:22:39.618474Z"
129,"1","dirty_bottle","2025-10-27T12:22:45.213911Z",255,"/data/upload/1/422523c0-frame_0254.jpg",3.709,"2025-10-27T12:22:45.213911Z"
130,"1","dirty_bottle","2025-10-27T12:22:54.499234Z",257,"/data/upload/1/6f1c6e71-frame_0256.jpg",4.911,"2025-10-27T12:22:54.499234Z"
131,"1","dirty_bottle","2025-10-27T12:23:01.507709Z",258,"/data/upload/1/53bd3975-frame_0257.jpg",4.592,"2025-10-27T12:23:01.507709Z"
132,"1","oldmark_bottle","2025-10-27T12:23:15.643862Z",260,"/data/upload/1/98406249-frame_0259.jpg",3.0,"2025-10-27T12:23:15.643862Z"
133,"1","oldmark_bottle","2025-10-27T12:23:27.955228Z",262,"/data/upload/1/eea11667-frame_0261.jpg",7.398,"2025-10-27T12:23:27.955228Z"
134,"1","oldmark_bottle","2025-10-27T12:23:44.093540Z",263,"/data/upload/1/73a66073-frame_0262.jpg",4.586,"2025-10-27T12:23:44.093540Z"
135,"1","oldmark_bottle","2025-10-27T12:23:51.909373Z",264,"/data/upload/1/af686910-frame_0263.jpg",5.115,"2025-10-27T12:23:51.909373Z"
136,"1","ok_bottle","2025-10-27T12:24:07.842346Z",268,"/data/upload/1/96d8e2f0-frame_0267.jpg",3.822,"2025-10-27T12:24:07.842346Z"
137,"1","ok_bottle","2025-10-27T12:24:14.256160Z",269,"/data/upload/1/ecdd9916-frame_0268.jpg",3.86,"2025-10-27T12:24:14.256160Z"
138,"1","oldmark_bottle","2025-10-27T12:24:30.414992Z",273,"/data/upload/1/07843440-frame_0272.jpg",8.635,"2025-10-27T12:24:30.414992Z"
139,"1","oldmark_bottle","2025-10-27T12:24:35.834243Z",274,"/data/upload/1/9d50ca4b-frame_0273.jpg",3.518,"2025-10-27T12:24:35.834243Z"
140,"1","ok_bottle","2025-10-27T12:24:46.615931Z",277,"/data/upload/1/77579d7b-frame_0276.jpg",4.805,"2025-10-27T12:24:46.615931Z"
141,"1","ok_bottle","2025-10-27T12:24:52.040889Z",278,"/data/upload/1/1fd85faf-frame_0277.jpg",3.772,"2025-10-27T12:24:52.040889Z"
142,"1","damaged_bottle","2025-10-27T12:25:03.505591Z",280,"/data/upload/1/15578407-frame_0279.jpg",7.398,"2025-10-27T12:25:03.505591Z"
143,"1","damaged_bottle","2025-10-27T12:25:08.568451Z",281,"/data/upload/1/4db0c083-frame_0280.jpg",3.311,"2025-10-27T12:25:08.568451Z"
144,"1","damaged_bottle","2025-10-27T12:25:16.526078Z",282,"/data/upload/1/fd82c025-frame_0281.jpg",5.258,"2025-10-27T12:25:16.526078Z"
145,"1","ok_bottle","2025-10-27T12:25:23.553461Z",284,"/data/upload/1/5ea9c656-frame_0283.jpg",4.084,"2025-10-27T12:25:23.553461Z"
146,"1","ok_bottle","2025-10-27T12:25:29.017006Z",285,"/data/upload/1/1bdb74a3-frame_0284.jpg",3.724,"2025-10-27T12:25:29.017006Z"
147,"1","ok_bottle","2025-10-27T12:25:37.595706Z",287,"/data/upload/1/7dd7177a-frame_0286.jpg",4.718,"2025-10-27T12:25:37.595706Z"
148,"1","ok_bottle","2025-10-27T12:25:42.775741Z",288,"/data/upload/1/2ebe4af4-frame_0287.jpg",3.237,"2025-10-27T12:25:42.775741Z"
149,"1","dirty_bottle","2025-10-27T12:25:59.841929Z",291,"/data/upload/1/74ce9f4d-frame_0290.jpg",9.867,"2025-10-27T12:25:59.841929Z"
150,"1","dirty_bottle","2025-10-27T12:26:06.224392Z",292,"/data/upload/1/a132df2c-frame_0291.jpg",3.754,"2025-10-27T12:26:06.224392Z"
151,"1","dirty_bottle","2025-10-27T12:26:59.218416Z",295,"/data/upload/1/0d6b00c3-frame_0294.jpg",46.67,"2025-10-27T12:26:59.218416Z"
152,"1","ok_bottle","2025-10-27T12:27:12.913597Z",296,"/data/upload/1/4c8ccd12-frame_0295.jpg",5.493,"2025-10-27T12:27:12.913597Z"
153,"1","dirty_bottle","2025-10-27T12:27:24.605730Z",298,"/data/upload/1/1957e84d-frame_0297.jpg",7.797,"2025-10-27T12:27:24.605730Z"
154,"1","dirty_bottle","2025-10-27T12:27:30.891667Z",299,"/data/upload/1/c7b468c9-frame_0298.jpg",4.535,"2025-10-27T12:27:30.891667Z"
155,"1","ok_bottle","2025-10-27T12:27:41.978476Z",301,"/data/upload/1/c56098ae-frame_0300.jpg",7.054,"2025-10-27T12:27:41.978476Z"
156,"1","ok_bottle","2025-10-27T12:27:47.310838Z",302,"/data/upload/1/b50de763-frame_0301.jpg",3.405,"2025-10-27T12:27:47.310838Z"
157,"1","ok_bottle","2025-10-27T12:27:58.881844Z",305,"/data/upload/1/bd4f8ab0-frame_0304.jpg",4.292,"2025-10-27T12:27:58.881844Z"
158,"1","ok_bottle","2025-10-27T12:28:04.946131Z",306,"/data/upload/1/a3ee272d-frame_0305.jpg",3.539,"2025-10-27T12:28:04.946131Z"
159,"1","ok_bottle","2025-10-27T12:28:14.952332Z",309,"/data/upload/1/3d866c60-frame_0308.jpg",4.241,"2025-10-27T12:28:14.952332Z"
160,"1","ok_bottle","2025-10-27T12:28:21.077473Z",310,"/data/upload/1/56b42088-frame_0309.jpg",3.625,"2025-10-27T12:28:21.077473Z"
161,"1","ok_bottle","2025-10-27T12:28:28.757226Z",312,"/data/upload/1/5361cf8d-frame_0311.jpg",3.364,"2025-10-27T12:28:28.757226Z"
162,"1","ok_bottle","2025-10-27T12:28:34.985304Z",313,"/data/upload/1/b0c3ea11-frame_0312.jpg",3.546,"2025-10-27T12:28:34.985304Z"
163,"1","ok_bottle","2025-10-27T12:28:43.829610Z",316,"/data/upload/1/f774f8d1-frame_0315.jpg",3.596,"2025-10-27T12:28:43.829610Z"
164,"1","ok_bottle","2025-10-27T12:28:50.289578Z",317,"/data/upload/1/756f0da0-frame_0316.jpg",3.64,"2025-10-27T12:28:50.289578Z"
165,"1","ok_bottle","2025-10-27T12:29:01.557323Z",320,"/data/upload/1/3f1098cf-frame_0319.jpg",5.329,"2025-10-27T12:29:01.557323Z"
166,"1","ok_bottle","2025-10-27T12:29:07.818604Z",321,"/data/upload/1/ec88f196-frame_0320.jpg",4.012,"2025-10-27T12:29:07.818604Z"
167,"1","damaged_bottle","2025-10-27T12:29:17.822966Z",324,"/data/upload/1/883516fb-frame_0323.jpg",5.267,"2025-10-27T12:29:17.822966Z"
168,"1","damaged_bottle","2025-10-27T12:29:24.377298Z",325,"/data/upload/1/2b661d16-frame_0324.jpg",3.194,"2025-10-27T12:29:24.377298Z"
169,"1","damaged_bottle","2025-10-27T12:29:32.288050Z",326,"/data/upload/1/fe7635f0-frame_0325.jpg",5.774,"2025-10-27T12:29:32.288050Z"
